2040,2022-11-17,10.873699494949497,Madison & Wood (WB),41.88147,-87.67219,Stratified Random Sample
2042,2022-11-17,10.445995359661604,26th ST & Pulaski (WB),41.8442,-87.7248,Community Selected
2043,2022-11-17,12.347162247474747,Roosevelt & Homan (WB),41.86645,-87.71032,Stratified Random Sample
2046,2022-11-17,10.068604797979798,Northwest Highway & Devon (NWB),41.99753,-87.80755,Stratified Random Sample
2047,2022-11-17,11.852082847707848,Pulaski & 49th (SB),41.8049,-87.7236,Stratified Random Sample
2048,2022-11-17,8.50613952020202,Cottage Grove & Pershing (SB),41.8241,-87.60712,Stratified Random Sample
2049,2022-11-17,9.730672348484848,Clarendon & Montrose (SB),41.96199,-87.64999,Stratified Random Sample
2050,2022-11-17,10.73918244949495,Laramie & Lake (NB),41.8867,-87.7551,Community Selected
2052,2022-11-17,10.344736062548563,Western Ave & 43rd St (SB),41.81587,-87.68476,Stratified Random Sample
2053,2022-11-17,10.151458333333332,Cottage Grove & 83rd (SB),41.7438,-87.6052,Stratified Random Sample
2054,2022-11-17,12.315690374964417,Ashland & 43rd St (SB),41.81604,-87.66531,Community Selected
2055,2022-11-17,10.446532805259782,Harrison & Central (WB),41.87288,-87.76488,Community Selected
2056,2022-11-17,10.352140151515151,Fullerton & Pulaski (WB),41.92461,-87.72656,Stratified Random Sample
2060,2022-11-17,10.006769282200954,Kimball & Ardmore (SB),41.9861,-87.7139,Stratified Random Sample
2062,2022-11-17,10.580626779999395,Madison & Loomis (WB),41.88162,-87.66205,Stratified Random Sample
2063,2022-11-17,10.591107954545455,Belmont & Sheridan (WB),41.94,-87.6402,Stratified Random Sample
2066,2022-11-17,11.114775104402291,Chicago & Hudson (WB),41.89663,-87.63969,Stratified Random Sample
2067,2022-11-17,11.46768308080808,Sheridan & Touhy (SB),42.01305,-87.66344,Stratified Random Sample
2068,2022-11-17,10.814318181818182,63rd & Damen (WB),41.7793,-87.6741,Stratified Random Sample
2070,2022-11-17,10.25834102539101,Nargansett & Montrose (SB),41.9592,-87.7868,Stratified Random Sample
2072,2022-11-17,10.762776414703842,Commercial & 89th (SB),41.73387,-87.55145,Stratified Random Sample
2073,2022-11-17,10.412632575757575,Lake Shore & Briar (SB),41.93892,-87.63806,Stratified Random Sample
2074,2022-11-17,11.284315025252525,Archer & Lavergne/LeClair (NEB),41.79792,-87.74737,Stratified Random Sample
2076,2022-11-17,10.333862082362083,Cottage & 53rd (NB),41.7985,-87.6062,Stratified Random Sample
2081,2022-11-17,11.403148074234375,Western & 73rd (NB),41.7609,-87.6827,Stratified Random Sample
2082,2022-11-17,10.89324494949495,95th & Wentworth (WB),41.7218,-87.6287,Stratified Random Sample
2083,2022-11-17,10.967878503534529,63rd & Peoria (EB),41.7795,-87.6472,Stratified Random Sample
2084,2022-11-17,11.789193017127799,63rd & Pulaski (EB),41.7785,-87.7214,Stratified Random Sample
2087,2022-11-17,10.572256944444446,Pulaski & 71st (SB),41.76428,-87.72257,Stratified Random Sample
2090,2022-11-17,10.657171717171718,Archer & Mulligan/55th (NWB),41.7924,-87.7818,Stratified Random Sample
2091,2022-11-17,10.66029356060606,39th & Damen (WB),41.8231,-87.6753,Community Selected
2092,2022-11-17,10.74386994949495,61st & King (WB),41.7838,-87.6164,Stratified Random Sample
2093,2022-11-17,9.570770202020201,Central & Prescott (SB),41.9924,-87.7654,Stratified Random Sample
2096,2022-11-17,10.457578914141415,100th & Torrence (WB),41.7136,-87.5602,Community Selected
2097,2022-11-17,9.993150252525252,Cottage Grove & 100th (NB),41.7132,-87.605,Stratified Random Sample
2098,2022-11-17,10.891859217171719,Irving & Clark (EB),41.95429,-87.66244,Partner Request
2099,2022-11-17,11.707263435149434,26th & Central Park (WB),41.84449,-87.71456,Stratified Random Sample
2100,2022-11-17,11.557813852813853,Ashland & Pershing (SB),41.82359,-87.66524,Community Selected
2101,2022-11-17,10.17042297979798,Laramie & Madison (SB),41.88009,-87.75495,Community Selected
2103,2022-11-17,10.508695545561478,79th & Kostner (EB),41.7491,-87.7302,Stratified Random Sample
2104,2022-11-17,10.777417929292929,State & 31st St (NB),41.83814,-87.62652,Stratified Random Sample
2105,2022-11-17,10.993079929532428,Cottage Grove & 60th (SB),41.78595,-87.60616,Stratified Random Sample
2106,2022-11-17,10.777374835309617,Addison & Kennedy XWay (EB),41.94641,-87.7179,Stratified Random Sample
2107,2022-11-17,11.273385723431906,Central Park & Ogden (NB),41.85429,-87.71498,Stratified Random Sample
2108,2022-11-17,10.55535195243479,Irving Park & Kildare (EB),41.9533,-87.7354,Stratified Random Sample
2111,2022-11-17,10.73827580268937,Kedzie & 24th (SB),41.8488,-87.7052,Community Selected
2112,2022-11-17,11.115994318181817,47th & Halsted (WB),41.8088,-87.6481,Partner Request
2113,2022-11-17,11.102533569058986,Division & Larrabee (EB),41.90363,-87.64344,Stratified Random Sample
2115,2022-11-17,10.693910984848486,Roosevelt & Western (WB),41.86674,-87.68576,Stratified Random Sample
2116,2022-11-17,10.746465855559919,Clark & 15th (NB),41.86177,-87.63014,Stratified Random Sample
2117,2022-11-17,7.545222451790633,Device Removed,41.84723,-87.61782,
2119,2022-11-17,11.158417832167833,King Drive & 25th St (SB),41.84723,-87.61782,Stratified Random Sample
2120,2022-11-17,10.221313131313131,Commercial & 85 (NB),41.7414,-87.5513,Stratified Random Sample
2121,2022-11-17,11.08424193861694,Sheridan & Hollywood (SB),41.9851,-87.65533,Stratified Random Sample
2122,2022-11-17,10.614794823232323,Ashland & Blackhawk (NB),41.90724,-87.66745,Stratified Random Sample
2124,2022-11-17,10.414880050505051,Halsted & 87th (SB),41.7359,-87.6437,community-selected
2127,2022-11-17,10.68739898989899,63rd & Lamon (EB),41.7782,-87.7438,Stratified Random Sample
2130,2022-11-17,11.149862373737372,115th & Stewart (EB),41.68518,-87.63263,Stratified Random Sample
2131,2022-11-17,11.319315182650932,Grand & Laramie (EB),41.9169,-87.756,Stratified Random Sample
2138,2022-11-17,11.230616550116551,Kedzie & Lake (NB),41.8838,-87.706,Stratified Random Sample
2139,2022-11-17,10.181771041118738,Garfield & Aberdeen (WB),41.79449,-87.65277,Stratified Random Sample
2142,2022-11-17,10.72269255050505,"Polk & L ""Above"" (WB)",41.87165,-87.66986,Stratified Random Sample
2144,2022-11-17,10.189450757575758,EPA Village Garage D,41.67099,-87.73246,EPA Co-Location
2149,2022-11-17,11.251089015151514,137th & Brainard (NB),41.6463,-87.54299,Community Selected
2150,2022-11-17,10.91678345959596,Central & Madison (NB),41.8803,-87.7647,Stratified Random Sample
2162,2022-11-17,11.235678661616163,Western & 26th ST (SB),41.8454,-87.6854,Community Selected
2171,2022-11-17,11.690154671717172,63RD STREET & STATE (EB) - 2,41.77999,-87.62511,Community Selected
2172,2022-11-17,10.943309440444215,26th ST & Kostner (WB),41.84419,-87.7347,Community Selected
2174,2022-11-17,12.228279671717173,26th & Keeler (EB),41.8441,-87.72963,Stratified Random Sample
2175,2022-11-17,11.217993112947658,South Shore & 77th (NB),41.7577,-87.554,Stratified Random Sample
2176,2022-11-17,10.28949494949495,Ave O & 114th (NB),41.68805,-87.53997,Community Selected
2177,2022-11-17,11.013503787878788,Vincennes & 75th (NB),41.75841,-87.63108,
2179,2022-11-17,10.865407196969697,Kedzie & 53rd (SB),41.7968,-87.7038,community-selected
2182,2022-11-17,10.528712121212122,63rd & King Drive (EB),41.78,-87.6168,Community Selected
2183,2022-11-17,10.54082702020202,Ashland & Belmont/Lincoln (NB),41.93931,-87.6685,Stratified Random Sample
2185,2022-11-17,10.314710849800495,Cicero & Hubbard (NB),41.8879,-87.7455,Stratified Random Sample
2191,2022-11-17,10.474762873490148,Belmont & Western (WB),41.93957,-87.6887,Stratified Random Sample
2207,2022-11-17,11.836229548442242,State & 83rd (NB),41.7435,-87.6242,
2212,2022-11-17,10.661336441336442,EPA Springfield Pump Station E,41.91274,-87.72267,EPA Co-Location
2213,2022-11-17,9.778798209366391,EPA Cicero C,41.85524,-87.75247,EPA Co-Location
