device_id,date,pm_25
h_109,2022-10-24T00:00:00Z,12.5962182833333
h_109,2022-10-25T00:00:00Z,18.0738545569787
care_2,2022-05-17T00:00:00Z,6.02456024236453
care_2,2022-05-18T00:00:00Z,10.1979544009579
care_2,2022-05-19T00:00:00Z,21.4362518219349
care_2,2022-05-20T00:00:00Z,13.1620446072333
care_2,2022-05-21T00:00:00Z,8.20369562653257
care_2,2022-05-22T00:00:00Z,9.41568528563218
care_2,2022-05-24T00:00:00Z,7.82810159386973
care_2,2022-05-25T00:00:00Z,9.85007678697318
care_2,2022-05-26T00:00:00Z,7.45089056245211
care_2,2022-05-27T00:00:00Z,6.42201952222222
care_2,2022-05-28T00:00:00Z,10.1860372277778
care_2,2022-05-29T00:00:00Z,8.3740311697318
care_2,2022-05-30T00:00:00Z,10.089449185728
care_2,2022-05-31T00:00:00Z,10.4658979732759
care_2,2022-06-01T00:00:00Z,7.76603302088123
care_2,2022-06-02T00:00:00Z,9.18456990086207
care_2,2022-06-03T00:00:00Z,6.88021813850575
care_2,2022-06-04T00:00:00Z,7.03694649022989
care_2,2022-06-05T00:00:00Z,7.21604120833333
care_2,2022-06-06T00:00:00Z,15.8660319333333
care_2,2022-06-07T00:00:00Z,9.95949923103448
care_2,2022-06-08T00:00:00Z,9.07022987250958
care_2,2022-06-09T00:00:00Z,9.88620564722222
care_2,2022-06-10T00:00:00Z,8.92080702777778
care_2,2022-06-11T00:00:00Z,12.9644760359195
care_2,2022-06-12T00:00:00Z,16.3962699672414
care_2,2022-06-13T00:00:00Z,9.35324005450192
care_2,2022-06-14T00:00:00Z,14.6479846331418
care_2,2022-06-15T00:00:00Z,9.79575180948276
care_2,2022-06-16T00:00:00Z,7.3051265598659
care_2,2022-06-17T00:00:00Z,6.378348425
care_2,2022-06-18T00:00:00Z,5.73353798132184
care_2,2022-06-19T00:00:00Z,6.01815202710728
care_2,2022-06-20T00:00:00Z,6.38673124868063
care_2,2022-06-21T00:00:00Z,9.24179738955939
care_2,2022-06-22T00:00:00Z,8.57348941829502
care_2,2022-06-23T00:00:00Z,6.03384169377395
care_2,2022-06-24T00:00:00Z,7.10188258477012
care_2,2022-06-25T00:00:00Z,9.04571533314176
care_2,2022-06-26T00:00:00Z,11.7382848003831
care_2,2022-06-27T00:00:00Z,6.14699211293103
care_2,2022-06-28T00:00:00Z,8.47787168745211
care_2,2022-06-29T00:00:00Z,11.0734450728927
care_2,2022-06-30T00:00:00Z,10.7372592783525
care_2,2022-07-01T00:00:00Z,10.6134714325671
care_2,2022-07-02T00:00:00Z,17.7253875266284
care_2,2022-07-03T00:00:00Z,18.0347430307471
care_2,2022-07-04T00:00:00Z,17.9508887042146
care_2,2022-07-05T00:00:00Z,14.8062227621648
care_2,2022-07-06T00:00:00Z,9.56147775977012
care_2,2022-07-07T00:00:00Z,13.1909786354406
care_2,2022-07-08T00:00:00Z,14.7863402976054
care_2,2022-07-09T00:00:00Z,9.23505083601533
care_2,2022-07-10T00:00:00Z,12.2981607873563
care_2,2022-07-11T00:00:00Z,7.31659858630268
care_2,2022-07-12T00:00:00Z,7.00995246762452
care_2,2022-07-13T00:00:00Z,9.14188507461686
care_2,2022-07-14T00:00:00Z,7.74953385277778
care_2,2022-07-15T00:00:00Z,12.2294504836207
care_2,2022-07-16T00:00:00Z,15.1887279630268
care_2,2022-07-17T00:00:00Z,14.1206521740421
care_2,2022-07-18T00:00:00Z,12.0219082820881
care_2,2022-07-19T00:00:00Z,12.4668101083333
care_2,2022-07-20T00:00:00Z,13.2723363153257
care_2,2022-07-21T00:00:00Z,16.9876288179119
care_2,2022-07-22T00:00:00Z,7.9806249826087
care_2,2022-07-23T00:00:00Z,6.8398452017991
care_2,2022-07-24T00:00:00Z,12.6113642654215
care_2,2022-07-25T00:00:00Z,6.39280111034483
care_2,2022-07-26T00:00:00Z,6.11921843611111
care_2,2022-07-27T00:00:00Z,10.1139586035441
care_2,2022-07-28T00:00:00Z,9.98021448850575
care_2,2022-07-29T00:00:00Z,6.01883998582376
care_2,2022-07-30T00:00:00Z,8.83839365718391
care_2,2022-07-31T00:00:00Z,8.61299884568966
care_2,2022-08-01T00:00:00Z,9.0499310137931
care_2,2022-08-02T00:00:00Z,8.47143335613027
care_2,2022-08-03T00:00:00Z,7.97476057672414
care_2,2022-08-04T00:00:00Z,8.84901601896552
care_2,2022-08-05T00:00:00Z,7.52720398572797
care_2,2022-08-06T00:00:00Z,13.4952665253353
care_2,2022-08-07T00:00:00Z,9.93411240555556
care_2,2022-08-08T00:00:00Z,8.42654973591954
care_2,2022-08-09T00:00:00Z,5.72026352116858
care_2,2022-08-10T00:00:00Z,7.44092330229885
care_2,2022-08-11T00:00:00Z,8.6085400520872
care_2,2022-08-12T00:00:00Z,6.05669482879721
care_2,2022-08-13T00:00:00Z,7.10194447068966
care_2,2022-08-14T00:00:00Z,9.10051560909962
care_2,2022-08-15T00:00:00Z,9.78810011522988
care_2,2022-08-16T00:00:00Z,8.25542565900383
care_2,2022-08-17T00:00:00Z,9.86946605862069
care_2,2022-08-18T00:00:00Z,12.514124787069
care_2,2022-08-19T00:00:00Z,10.8208064269157
care_2,2022-08-20T00:00:00Z,10.8329076825671
care_2,2022-08-21T00:00:00Z,12.7966755189593
care_2,2022-08-22T00:00:00Z,11.1420373871648
care_2,2022-08-23T00:00:00Z,10.067827904023
care_2,2022-08-24T00:00:00Z,11.0629636783525
care_2,2022-08-25T00:00:00Z,14.5788890490421
care_2,2022-08-26T00:00:00Z,8.03932444310345
care_2,2022-08-27T00:00:00Z,10.8951823883119
care_2,2022-08-28T00:00:00Z,10.93312155
care_2,2022-08-29T00:00:00Z,8.18426356886973
care_2,2022-08-30T00:00:00Z,7.86202360114943
care_2,2022-08-31T00:00:00Z,8.33804084511494
care_2,2022-09-01T00:00:00Z,8.70715023122605
care_2,2022-09-02T00:00:00Z,8.87066496436782
care_2,2022-09-03T00:00:00Z,10.8039341261494
care_2,2022-09-04T00:00:00Z,8.03575364057971
care_2,2022-09-05T00:00:00Z,8.37560850967433
care_2,2022-09-06T00:00:00Z,10.3322519354406
care_2,2022-09-07T00:00:00Z,6.54546914512744
care_2,2022-09-08T00:00:00Z,10.0194252527778
care_2,2022-09-09T00:00:00Z,7.81277302327586
care_2,2022-09-10T00:00:00Z,14.298493509387
care_2,2022-09-11T00:00:00Z,12.8721883052682
care_2,2022-09-12T00:00:00Z,5.93011380507663
care_2,2022-09-13T00:00:00Z,7.5750260947318
care_2,2022-09-14T00:00:00Z,12.0756290485632
care_2,2022-09-15T00:00:00Z,9.47203385747127
care_2,2022-09-16T00:00:00Z,10.8459619790298
care_2,2022-09-17T00:00:00Z,13.0824701537356
care_2,2022-09-18T00:00:00Z,12.9534307065134
care_2,2022-09-19T00:00:00Z,8.34355075450192
care_2,2022-09-20T00:00:00Z,9.48336570114943
care_2,2022-09-21T00:00:00Z,8.81991686111111
care_2,2022-09-22T00:00:00Z,5.8131681309387
care_2,2022-09-23T00:00:00Z,5.72096891388889
care_2,2022-09-24T00:00:00Z,6.03991953888889
care_2,2022-09-25T00:00:00Z,8.59962873429119
care_2,2022-09-26T00:00:00Z,5.77912028237548
care_2,2022-09-27T00:00:00Z,6.01564952001916
care_2,2022-09-28T00:00:00Z,5.71447396762452
care_2,2022-09-29T00:00:00Z,6.09144066369732
care_2,2022-09-30T00:00:00Z,7.807119023659
care_2,2022-10-01T00:00:00Z,6.96965937653257
care_2,2022-10-02T00:00:00Z,5.95617239818008
care_2,2022-10-03T00:00:00Z,5.81496980277778
care_2,2022-10-04T00:00:00Z,8.66381729424669
care_2,2022-10-05T00:00:00Z,9.16809255019157
care_2,2022-10-06T00:00:00Z,7.86857835957854
care_2,2022-10-07T00:00:00Z,6.47300630804598
care_2,2022-10-08T00:00:00Z,6.48159814463602
care_2,2022-10-09T00:00:00Z,5.91798142547893
care_2,2022-10-10T00:00:00Z,9.02399546522989
care_2,2022-10-11T00:00:00Z,12.3679575727012
care_2,2022-10-12T00:00:00Z,11.3659112560345
care_2,2022-10-13T00:00:00Z,7.29006914770115
care_2,2022-10-14T00:00:00Z,8.06276561388889
care_2,2022-10-15T00:00:00Z,5.92695090287356
care_2,2022-10-16T00:00:00Z,6.12913031982759
care_2,2022-10-17T00:00:00Z,5.71832709367816
care_2,2022-10-18T00:00:00Z,5.7152826710728
care_2,2022-10-19T00:00:00Z,5.82492355057471
care_2,2022-10-20T00:00:00Z,5.95070806465517
care_2,2022-10-21T00:00:00Z,9.44300304022989
care_2,2022-10-22T00:00:00Z,11.4438976881226
care_2,2022-10-23T00:00:00Z,9.53708433888889
care_2,2022-10-24T00:00:00Z,9.86554045766283
care_2,2022-10-25T00:00:00Z,12.7245823013793
